w_grid_size,h_grid_size,s_learn_rate,f_learn_rate,initial_neighbour_size,neigbour_range_decay,random_seed,iterations,distribution_type,metric_type,graph_type,score,
5,5,0.200000,0.200000,15.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.856487,
5,5,0.200000,0.200000,10.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.427451,
5,5,0.200000,0.200000,15.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.740889,
5,5,0.200000,0.200000,15.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.861336,
5,5,0.200000,0.200000,15.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.590513,
5,5,0.200000,0.200000,15.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.629774,
5,5,0.200000,0.200000,15.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.600476,
5,5,0.200000,0.200000,15.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.449868,
5,5,0.200000,0.200000,15.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.480962,
5,5,0.200000,0.200000,15.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.512665,
5,5,0.200000,0.200000,15.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.478595,
5,5,0.200000,0.200000,15.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.432959,
5,5,0.200000,0.200000,15.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.767190,
5,5,0.200000,0.200000,15.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.644193,
5,5,0.200000,0.200000,15.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.433501,
5,5,0.200000,0.200000,15.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.736355,
5,5,0.200000,0.200000,15.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.654824,
5,5,0.200000,0.200000,15.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.621171,
5,5,0.200000,0.200000,15.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.601278,
5,5,0.200000,0.200000,15.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.438723,
5,5,0.200000,0.200000,15.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.526955,
5,5,0.200000,0.200000,15.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.532835,
5,5,0.200000,0.200000,15.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.480955,
5,5,0.200000,0.200000,15.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.715067,
5,5,0.200000,0.200000,15.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.433039,
5,5,0.200000,0.200000,15.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.457265,
5,5,0.200000,0.200000,15.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.616173,
5,5,0.200000,0.200000,15.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.670594,
5,5,0.200000,0.200000,15.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.588460,
5,5,0.200000,0.200000,15.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.630620,
5,5,0.200000,0.200000,15.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.569471,
5,5,0.200000,0.200000,15.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.468813,
5,5,0.200000,0.200000,15.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.500807,
5,5,0.200000,0.200000,15.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.440948,
5,5,0.200000,0.200000,15.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.480570,
5,5,0.200000,0.200000,15.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.455735,
5,5,0.200000,0.200000,15.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.412972,
5,5,0.200000,0.200000,20.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.846747,
5,5,0.200000,0.200000,20.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.937895,
5,5,0.200000,0.200000,20.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.939125,
5,5,0.200000,0.200000,20.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.561947,
5,5,0.200000,0.200000,20.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.635743,
5,5,0.200000,0.200000,20.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.579512,
5,5,0.200000,0.200000,20.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.554952,
5,5,0.200000,0.200000,20.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.502126,
5,5,0.200000,0.200000,20.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.489930,
5,5,0.200000,0.200000,20.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.468789,
5,5,0.200000,0.200000,20.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.782867,
5,5,0.200000,0.200000,20.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.475446,
5,5,0.200000,0.200000,20.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.490242,
5,5,0.200000,0.200000,20.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.768543,
5,5,0.200000,0.200000,20.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.773013,
5,5,0.200000,0.200000,20.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.563804,
5,5,0.200000,0.200000,20.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.626264,
5,5,0.200000,0.200000,20.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.631294,
5,5,0.200000,0.200000,20.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.544979,
5,5,0.200000,0.200000,20.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.496892,
5,5,0.200000,0.200000,20.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.467434,
5,5,0.200000,0.200000,20.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.470915,
5,5,0.200000,0.200000,20.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.484930,
5,5,0.200000,0.200000,20.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.690636,
5,5,0.200000,0.200000,20.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.459143,
5,5,0.200000,0.200000,20.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.752056,
5,5,0.200000,0.200000,20.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.776122,
5,5,0.200000,0.200000,20.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.470996,
5,5,0.200000,0.200000,20.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.580720,
5,5,0.200000,0.200000,20.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.588085,
5,5,0.200000,0.200000,20.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.501681,
5,5,0.200000,0.200000,20.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.471028,
5,5,0.200000,0.200000,20.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.456965,
5,5,0.200000,0.200000,20.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.452795,
5,5,0.200000,0.200000,20.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.465772,
5,5,0.200000,0.200000,25.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.726890,
5,5,0.200000,0.200000,20.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.478909,
5,5,0.200000,0.200000,25.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.775306,
5,5,0.200000,0.200000,25.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.863451,
5,5,0.200000,0.200000,25.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.637140,
5,5,0.200000,0.200000,25.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.596934,
5,5,0.200000,0.200000,25.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.642061,
5,5,0.200000,0.200000,25.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.506176,
5,5,0.200000,0.200000,25.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.519880,
5,5,0.200000,0.200000,25.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.516149,
5,5,0.200000,0.200000,25.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.444196,
5,5,0.200000,0.200000,25.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.473312,
5,5,0.200000,0.200000,25.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.768160,
5,5,0.200000,0.200000,25.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.749609,
5,5,0.200000,0.200000,25.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.495050,
5,5,0.200000,0.200000,25.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.730478,
5,5,0.200000,0.200000,25.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.530729,
5,5,0.200000,0.200000,25.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.545379,
5,5,0.200000,0.200000,25.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.666646,
5,5,0.200000,0.200000,25.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.502652,
5,5,0.200000,0.200000,25.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.518734,
5,5,0.200000,0.200000,25.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.535079,
5,5,0.200000,0.200000,25.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.493739,
5,5,0.200000,0.200000,25.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.468773,
5,5,0.200000,0.200000,25.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.745463,
5,5,0.200000,0.200000,25.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.454644,
5,5,0.200000,0.200000,25.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.686471,
5,5,0.200000,0.200000,25.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.713191,
5,5,0.200000,0.200000,25.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.613141,
5,5,0.200000,0.200000,25.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.525120,
5,5,0.200000,0.200000,25.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.573435,
5,5,0.200000,0.200000,25.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.452408,
5,5,0.200000,0.200000,25.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.504991,
5,5,0.200000,0.200000,25.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.491202,
5,5,0.200000,0.200000,25.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.493349,
5,5,0.200000,0.200000,25.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.479292,
5,5,0.200000,0.500000,5.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.744212,
5,5,0.200000,0.200000,25.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.425907,
5,5,0.200000,0.500000,5.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.811209,
5,5,0.200000,0.500000,5.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.881435,
5,5,0.200000,0.500000,5.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.578887,
5,5,0.200000,0.500000,5.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.634724,
5,5,0.200000,0.500000,5.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.613346,
5,5,0.200000,0.500000,5.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.551679,
5,5,0.200000,0.500000,5.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.515290,
5,5,0.200000,0.500000,5.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.530892,
5,5,0.200000,0.500000,5.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.499304,
5,5,0.200000,0.500000,5.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.504612,
5,5,0.200000,0.500000,5.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.797633,
5,5,0.200000,0.500000,5.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.502182,
5,5,0.200000,0.500000,5.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.681019,
5,5,0.200000,0.500000,5.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.835163,
5,5,0.200000,0.500000,5.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.621729,
5,5,0.200000,0.500000,5.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.635971,
5,5,0.200000,0.500000,5.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.562637,
5,5,0.200000,0.500000,5.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.476652,
5,5,0.200000,0.500000,5.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.508552,
5,5,0.200000,0.500000,5.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.541238,
5,5,0.200000,0.500000,5.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.457243,
5,5,0.200000,0.500000,5.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.478262,
5,5,0.200000,0.500000,5.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.786959,
5,5,0.200000,0.500000,5.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.808269,
5,5,0.200000,0.500000,5.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.492826,
5,5,0.200000,0.500000,5.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.864357,
5,5,0.200000,0.500000,5.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.572580,
5,5,0.200000,0.500000,5.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.627457,
5,5,0.200000,0.500000,5.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.541976,
5,5,0.200000,0.500000,5.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.445346,
5,5,0.200000,0.500000,5.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.476990,
5,5,0.200000,0.500000,5.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.464161,
5,5,0.200000,0.500000,5.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.439621,
5,5,0.200000,0.500000,5.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.468554,
5,5,0.200000,0.500000,10.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.832143,
5,5,0.200000,0.500000,5.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.447286,
5,5,0.200000,0.500000,10.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.737301,
5,5,0.200000,0.500000,10.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.791200,
5,5,0.200000,0.500000,10.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.718578,
5,5,0.200000,0.500000,10.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.657829,
5,5,0.200000,0.500000,10.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.628450,
5,5,0.200000,0.500000,10.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.570580,
5,5,0.200000,0.500000,10.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.548195,
5,5,0.200000,0.500000,10.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.612775,
5,5,0.200000,0.500000,10.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.564543,
5,5,0.200000,0.500000,10.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.585132,
5,5,0.200000,0.500000,10.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.540903,
5,5,0.200000,0.500000,10.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.824652,
5,5,0.200000,0.500000,10.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.990706,
5,5,0.200000,0.500000,10.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.875444,
5,5,0.200000,0.500000,10.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.689892,
5,5,0.200000,0.500000,10.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.657270,
5,5,0.200000,0.500000,10.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.641376,
5,5,0.200000,0.500000,10.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.566708,
5,5,0.200000,0.500000,10.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.573344,
5,5,0.200000,0.500000,10.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.589886,
5,5,0.200000,0.500000,10.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.537485,
5,5,0.200000,0.500000,10.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.569170,
5,5,0.200000,0.500000,10.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.817632,
5,5,0.200000,0.500000,10.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.537057,
5,5,0.200000,0.500000,10.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.733513,
5,5,0.200000,0.500000,10.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.811914,
5,5,0.200000,0.500000,10.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.604851,
5,5,0.200000,0.500000,10.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.625809,
5,5,0.200000,0.500000,10.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.583079,
5,5,0.200000,0.500000,10.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.546708,
5,5,0.200000,0.500000,10.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.594161,
5,5,0.200000,0.500000,10.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.544275,
5,5,0.200000,0.500000,10.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.512316,
5,5,0.200000,0.500000,10.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.501313,
5,5,0.200000,0.500000,15.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.944256,
5,5,0.200000,0.500000,10.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.552095,
5,5,0.200000,0.500000,15.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.955964,
5,5,0.200000,0.500000,15.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,1.003067,
5,5,0.200000,0.500000,15.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.728857,
5,5,0.200000,0.500000,15.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.759855,
5,5,0.200000,0.500000,15.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.762487,
5,5,0.200000,0.500000,15.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.630331,
5,5,0.200000,0.500000,15.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.613554,
5,5,0.200000,0.500000,15.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.625812,
5,5,0.200000,0.500000,15.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.565023,
5,5,0.200000,0.500000,15.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.917274,
5,5,0.200000,0.500000,15.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.625294,
5,5,0.200000,0.500000,15.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.602708,
5,5,0.200000,0.500000,15.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.862113,
5,5,0.200000,0.500000,15.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.977822,
5,5,0.200000,0.500000,15.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.712329,
5,5,0.200000,0.500000,15.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.669350,
5,5,0.200000,0.500000,15.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.665655,
5,5,0.200000,0.500000,15.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.600080,
5,5,0.200000,0.500000,15.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.598922,
5,5,0.200000,0.500000,15.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.638919,
5,5,0.200000,0.500000,15.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.577576,
5,5,0.200000,0.500000,15.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.568493,
5,5,0.200000,0.500000,15.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.825097,
5,5,0.200000,0.500000,15.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.844070,
5,5,0.200000,0.500000,15.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.614494,
5,5,0.200000,0.500000,15.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.865343,
5,5,0.200000,0.500000,15.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.726897,
5,5,0.200000,0.500000,15.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.652897,
